番号,4515
名前,낙원의 요정 아르토리아 캐스터
呼び名,캐스토리아
 
;BASE
基礎,체력,1800;체력
基礎,기력,1800;기력
基礎,사정,1500;사정
基礎,발기,1500;발기
基礎,무드,1500;무드
基礎,이성,1000;이성
基礎,분노,1000;분노
基礎,만족,1000;만족
;Talent
素質,처녀,1;처녀
素質,성별,1;女性
素質,키스미경험,1;키스미경험

素質,배짱,1;気丈
素質,태도,-1;素直
素質,자제심,1;自制心
素質,성적흥미,1;好奇心
素質,일선넘지않음,1;一線越えない
素質,정조,1;정조観念
素質,수치심,1;恥じらい
素質,통각,-1;痛みに強い
素質,습득속도,1;習得早い
素質,악취내성,-1;汚臭敏感
素質,헌신적,1;헌신적
素質,매력,1;매력

素質,체형,-1;小柄体型
素質,Ａ감도,1;Ａ敏感
素質,연령,-1;十台
素質,가슴사이즈,-1;貧乳
素質,고무,1;鼓舞
素質,외부자,2;外部者
素質,인기,1;人気
素質,속성,1;빛속성
素質,종족,1;마법사족
;ABL
能力,친밀,1;친밀
能力,순종,2;순종
能力,화술기능,1;화술기능
能力,신체능력,1;신체능력
能力,교양,2;교양
;EXP
;FLAG
フラグ,7,101;服装
フラグ,311,100;開始位置

CSTR,등장작품,Fate Grand Order

