番号,2056,
名前,드래곤메이드 티루루
呼び名,티루루
;BASE
基礎,0,2700;체력
基礎,1,1700;기력
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,10,1;気丈
素質,11,-1;素直
素質,14,1;ツンデレ
素質,117,0;연령
素質,20,1;自制心
素質,24,1;陽気
素質,31,-1;抑圧
素質,33,-1;恥薄い
素質,40,-1;痛みに強い
素質,51,1;器用な指
素質,52,1;혀使い
素質,61,2;汚れ無視
素質,62,1;献身的
素質,70,1;快感応答
素質,100,0;体型
素質,104,1;B감도
素質,121,1;가슴사이즈
素質,123,1;角
素質,127,2;悪魔の羽
素質,142,1;尻尾

素質,190,5;炎
素質,191,2;ドラゴン
;ABL
能力,0,0;C감각
能力,1,1;V감각
能力,2,2;A감각
能力,3,0;B감각
能力,9,3;친밀
能力,10,4;従順
能力,11,0;욕망
能力,12,3;기교
能力,13,3;봉사精神
能力,14,0;노출증
能力,15,2;마조っ気
能力,16,0;새드っ気
能力,17,0;레즈っ気
能力,40,2;清掃技能
能力,41,1;話術技能
能力,42,2;身体能力
能力,43,2;교양
能力,44,4;料理技能
;EXP
経験,22,10;자위経験
経験,76,50;料理経験
;FLAG
フラグ,7,112;服装
フラグ,311,100;開始位置(これは変えない)
