番号,4091
名前,프린프린
呼び名,프린프린

;BASE
基礎,0,1500;체력
基礎,1,1800;기력
基礎,2,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족

;基本的には0または未記入で未所持、1で所持
;邪魔な部分は消してしまって構わない（女性캐릭터クターの동정など）

;Talent
素質,0,1    ;처녀（1= 처녀 2=再生처녀）
素質,2,1    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,9,0    ;崩壊
素質,10,1   ;배짱（-1=臆病 1=気丈）
素質,13,1   ;프라이드（-1=프라이드低い 1=프라이드高い）
素質,24,1  ;陽気／陰気（-1=陰気 1=陽気）
素質,26,1   ;자기과시욕（-1=引っ込み思案 1=目立ちたがり）
素質,101,0  ;Ｃ감도（-1=鈍感 1=敏感）
素質,102,1  ;Ｖ감도
素質,103,0  ;Ａ감도
素質,104,0  ;Ｂ감도
素質,105,0  ;Ｍ감도
素質,117,0  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,121,0  ;가슴사이즈（-3=虚胸 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,122,1  ;허벅지사이즈（-1=細腿 0=並 1=太腿 2=肉厚腿 3=太ッ腿）
素質,128,1  ;엉덩이사이즈（-1=貧尻 0=並尻 1=安産型 2=デカ尻 3=質量兵器）
素質,136,1  ;고무
素質,140,1  ;외부자、他コラボ用（1=カードゲーム 2=その他）
素質,145,1  ;인기
素質,190,6  ;속성（1=光 2=闇 3=地 4=水 5=炎 6=風 7=神）
素質,191,17  ;미확인족 エイリアンだし？
            ;1=마법사족   2=드래곤족    3=언데드족
            ;4=전사족       5=기계족        6=야수족
            ;7=비행야수족       8=비늘야수족        9=악마족
            ;10=천사족      11=곤충족       12=원소정령족
            ;13=식물족      14=사이킥족 15=사이버스족
            ;16=바다생물족      17=미확인족	    18=
            ;19=            20=환신야수족
;ABL
能力,0,1    ;Ｃ감각
能力,1,1    ;Ｖ감각
能力,2,1    ;Ａ감각
能力,3,1    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,1    ;친밀
能力,10,0   ;순종
能力,11,0   ;욕망
能力,12,0   ;기교
能力,13,0   ;봉사정신
能力,14,0   ;노출壁
能力,15,0   ;마조끼
能力,16,1   ;새드끼
能力,17,0   ;레즈끼
能力,18,0   ;호모끼
能力,40,0   ;清掃技能
能力,41,0   ;화술기능
能力,42,0   ;신체능력
能力,43,0   ;교양
能力,44,0   ;요리기능

;EXP
経験,0,0    ;Ｃ経験
経験,1,0    ;Ｖ経験
経験,2,0    ;Ａ経験
経験,3,0    ;Ｂ経験
経験,4,0    ;Ｍ経験
経験,5,0    ;Ｃ절정経験
経験,6,0    ;Ｖ절정経験
経験,7,0    ;Ａ절정経験
経験,8,0    ;Ｂ절정経験
経験,9,0    ;Ｍ절정経験
経験,10,0   ;절정経験
経験,11,0   ;사정経験
経験,12,0   ;噴乳経験
経験,13,0   ;放尿経験
経験,14,0   ;정액経験
経験,15,0   ;정음経験
経験,20,0   ;Ｖ성교経験
経験,21,0   ;Ａ성교経験
経験,22,0   ;자위経験
経験,23,0   ;조교자위経験
経験,24,0   ;수음経験
経験,25,0   ;펠라経験
経験,26,0   ;파이즈리経験
経験,27,0   ;키스経験
経験,28,0   ;道具使用経験
経験,29,0   ;ポルチオ経験
経験,30,0   ;薬物経験
経験,35,0   ;듀얼조교経験
経験,40,0   ;奉仕쾌락経験
経験,41,0   ;愛情経験
経験,42,0   ;고통쾌락経験
経験,43,0   ;嗜虐쾌락経験
経験,50,0   ;조교経験
経験,51,0   ;레즈経験
経験,52,0   ;게이経験
経験,53,0   ;異常経験
経験,54,0   ;Ｖ拡張経験
経験,55,0   ;Ａ拡張経験
経験,56,0   ;緊縛経験
経験,70,0   ;清掃経験
経験,71,0   ;会話経験
経験,72,0   ;撮影経験
経験,73,0   ;被写経験
経験,74,0   ;運動経験
経験,75,0   ;学習経験
経験,76,0   ;요리경험
経験,77,0   ;デート経験
経験,78,0   ;듀얼経験

;FLAG
フラグ,7,106;服装
フラグ,311,100;開始位置,これは変えない

;服装簡易リスト
;これらはろだとかに上げる時は消してください
;衣装セットを追加した時はできればでいいので追記しといてください

;〇汎用
;0=全裸  1=男装  2=女装  4=メイド  106= (ドレス＋王冠)  107=セクシー (巫女服)  112=メイド共通
;114=ロングドレス  119=天使スタイル  121=ガイドさん  (キャリアウーマン)  127=ロングドレス+リボン
;128=ミニドレス  132=パジャマ  137= (アカデミア女性共通)  147=現代服A  148=現代服B
;151= (巫女共通)  157= (ゼアル学生共通)  158= (ライダース―ツ)  159= (アカデミア以外の学生服) 
