番号,4060,
名前,용풍혼성 자디크리카
呼び名,자디크리카,
;BASE
基礎,0,2300;体力
基礎,1,1900;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;処女
素質,2,1;성별
素質,7,1;キス未経験
素質,10,1;気丈
素質,12,1;生意気
素質,116,1;容姿
素質,117,0;年齢
素質,20,1;自制心
素質,40,-1;痛みに強い
素質,50,1;習得早い
素質,80,1;倒錯的
素質,81,-1;両刀
素質,92,1;魅力
素質,100,1;体型
素質,121,1;バストサイズ
素質,130,1;回復早い
素質,140,1;アウトサイダーズ
素質,123,1;角
素質,190,5;炎
素質,191,2;ドラゴン
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,1;親密
能力,10,1;従順
能力,11,0;욕망
能力,12,1;技巧
能力,13,0;奉仕精神
能力,14,0;露出癖
能力,15,1;マゾっ気
能力,16,1;サドっ気
能力,17,0;レズっ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,2;身体能力
能力,43,2;教養
能力,44,0;料理技能
;EXP
経験,74,30;運動経験
;FLAG
フラグ,7,145;服装
フラグ,311,100;開始位置(これは変えない)

CSTR,등장작품,Duel Masters
