番号,4000
名前,나가레보시 아슈
呼び名,아슈
 
;BASE
基礎,0,1700;体力
基礎,1,2100;気力
基礎,2,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足

;Talent
素質,0,1;	처녀
素質,2,1;	성별：女性
素質,11,-1;	素直
素質,12,-1;	大人しい
素質,20,1;	自制心
素質,23,-1;	保守的
素質,24,-1;	陰気
素質,25,1;	一線越えない
素質,30,1;	貞操観念
素質,33,1;	恥じらい
素質,41,1;	濡れやすい
素質,50,1;	習得早い
素質,62,1;	献身的
素質,70,1;	快感に素直
素質,72,1;	即堕ち
素質,100,0;	普通体型
素質,101,-1;C鈍感
素質,102,1;	V敏感
素質,105,1;	M敏感
素質,117,-1;学生
素質,121,1;	巨乳
素質,131,1;듀얼리스트
素質,140,1;	外部者
素質,123,1;	角
素質,190,4;	물속성
素質,191,2;	드래곤족
素質,195,2;所属（1=アカデミア 2=その他の学校）
;ABL
能力,42,2;身体能力
能力,43,2;教養
;EXP
経験,74,20;運動経験
経験,75,20;学習経験
;FLAG
フラグ,7,159;服装
フラグ,311,100;開始位置(これは変えない)

CSTR,등장작품,Duel Masters

