番号,1396,
名前,아로마릴리스-로즈마리
呼び名,로즈마리릴리스,
;BASE
基礎,0,2200;체력
基礎,1,1100;기력
基礎,5,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,12,-1;大人しい
素質,13,1;프라이드高い
素質,116,1;용모端麗
素質,117,0;연령
素質,23,1;好奇心
素質,33,1;恥じらい
素質,40,-1;痛みに強い
素質,41,1;漏れやすい
素質,71,1;중독しやすい
素質,82,1;새드
素質,86,1;소악마
素質,100,0;체형
素質,101,1;C감도
素質,121,0;가슴사이즈
素質,127,4;虫날개
素質,134,1;月光浴
素質,190,2;闇
素質,191,13;植物
;ABL
能力,0,2;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,2;친밀
能力,10,0;순종
能力,11,1;욕망
能力,12,0;기교
能力,13,2;봉사精神
能力,14,0;노출증
能力,15,0;마조っ気
能力,16,3;새드っ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,1;화술기능
能力,42,2;身体能力
能力,43,2;교양
能力,44,2;料理技能
;EXP
経験,22,70;자위経験
;FLAG
フラグ,7,128;服装
フラグ,311,100;開始位置(これは変えない)
