番号,1320,
名前,S－Force
呼び名,난파 사요마루
;BASE
基礎,0,1800;체력
基礎,1,1500;기력
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,10,1;배짱
素質,11,-1;素直
素質,117,0;연령
素質,20,1;自制心
素質,21,1;無関心
素質,23,-1;保守的
素質,24,1;陽気
素質,25,1;一線越えない
素質,26,1;目立ちたがり
素質,30,1;貞操観念
素質,33,1;恥じらい
素質,40,1;痛みに弱い
素質,53,1;針さばき
素質,52,1;혀遣い
素質,70,-1;快感の否定
素質,71,1;中毒しやすい
素質,72,1;即堕ち
素質,100,-1;体型
素質,104,1;Ｖ感度
素質,121,1;가슴사이즈
素質,130,1;회복早い
素質,190,2;闇
素質,191,4;戦士
;ABL
能力,0,1;C감각
能力,1,2;V감각
能力,2,1;A감각
能力,3,2;B감각
能力,9,2;친밀
能力,10,1;従順
能力,11,0;욕망
能力,12,0;기교
能力,13,0;봉사精神
能力,14,0;露出壁
能力,15,2;마조っ気
能力,16,0;새드っ気
能力,17,2;레즈っ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,0;身体能力
能力,43,1;교양
能力,44,0;料理技能
;EXP
経験,6,5;V절정経験
経験,22,15;자위経験
;FLAG
フラグ,7,116;服装
フラグ,311,100;開始位置(これは変えない)
