番号,4807
名前,행운의 에헤카토르
呼び名,행운의 에헤카토르

;BASE
基礎,0,2400 ;체력、攻撃力
基礎,1,2400 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족

;基本的には0 또는 未記入で未所持、1で所持
;邪魔な部分は消してしまって構わない（女性캐릭터クターの童貞など）

;Talent
素質,0,1    ;처녀（1= 처녀 2=再生처녀）
素質,2,1    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,9,0    ;崩壊
素質,11,-1   ;態度（-1=素直 1=反抗的）
素質,13,-1   ;プライド（-1=プライド低い 1=プライド高い）
素質,23,1   ;性的興味（-1=保守的 1=好奇心）
素質,24,1   ;陽気／陰気（-1=陰気 1=陽気）
素質,26,1   ;自己顕示欲（-1=引っ込み思案 1=目立ちたがり）
素質,27,1   ;無知
素質,30,-1   ;貞操（-1=貞操無頓着 1=貞操観念）
素質,31,1   ;自己愛（-1=抑圧、コマンドを実行しにくい 1=解放、마조っ気が上げやすい）
素質,33,-1   ;수치심（-1=恥薄い 1=恥じらい）
素質,40,1   ;痛覚（-1=痛みに強い 1=痛みに弱い）
素質,50,-1   ;習得（-1=習得遅い 1=習得早い）
素質,56,1   ;薬毒耐性
素質,61,1   ;汚臭耐性（-2=潔癖症 -1=汚臭敏感 1=汚臭鈍感 2=汚れ無視）
素質,70,1   ;快感応答（-1=快感の否定 1=快感に素直）
素質,92,1   ;魅力
素質,100,0  ;体型（-3=小人 -2=幼児体型 -1=小柄体型 1=長身（モデル体系イメージ） 2=大柄 3=巨人）
素質,101,1  ;Ｃ感度（-1=鈍感 1=敏感）
素質,116,1  ;容姿（-1=醜悪 1=容姿端麗）
素質,117,-2  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,120,0  ;体太さ（1=太り気味 2=むちむち 3=むっちり❤ 4=ぽってり 5=運動しろ）
素質,121,1  ;가슴사이즈（-3=虚가슴 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,122,0  ;太ももサイズ（-1=細腿 0=並 1=太腿 2=肉厚腿 3=太ッ腿）
素質,127,1  ;羽（1=天使の羽 2=悪魔羽 3=一体羽 4=虫羽）
素質,140,2;外部者（カード作品外）
素質,141,1  ;狂気
素質,150,1  ;幼児／幼児退行
素質,151,1  ;幼稚
素質,190,7  ;속성（1=光 2=闇 3=地 4=水 5=炎 6=風 7=神）
素質,191,20  ;종족
            ;1=마법사족   2=드래곤족    3=언데드족
            ;4=전사족       5=기계족        6=야수족
            ;7=비행야수족       8=비늘야수족        9=악마족
            ;10=천사족      11=곤충족       12=원소정령족
            ;13=식물족      14=사이킥족 15=사이버스족
            ;16=바다생물족      17=미확인족	    18=
            ;19=            20=환신야수족

;ABL
能力,0,2    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,2    ;친밀
能力,10,0   ;従順
能力,11,2   ;욕망
能力,12,0   ;기교
能力,13,0   ;봉사精神
能力,14,0   ;露出壁
能力,15,0   ;마조っ気
能力,16,0   ;새드っ気
能力,17,0   ;레즈っ気
能力,18,0   ;호모っ気
能力,40,0   ;清掃技能
能力,41,0   ;話術技能
能力,42,0   ;身体能力
能力,43,0   ;교양
能力,44,0   ;料理技能

;EXP
経験,53,1   ;異常経験

;FLAG
フラグ,7,119;服装
フラグ,311,100;開始位置,これは変えない
CSTR,등장작품,Elona


