番号,2321
名前,셀레브로즈 위치
呼び名,SR 마녀
 
;BASE
基礎,0,1600;체력
基礎,1,1000;기력
基礎,2,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
基礎,20,5;절정
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,11,-1;태도
素質,12,1;반응
素質,23,1;성적흥미
素質,24,1;陽気／陰気
素質,41,1;젖기쉬움정도
素質,50,1;습득속도
素質,52,1;혀使い
素質,70,1;쾌감반응
素質,71,1;중독しやすい
素質,100,-1;체형
素質,101,1;Ｃ감도
素質,105,-1;가슴사이즈
素質,117,-1;연령
素質,136,1;고무
素質,140,1;외부자
素質,190,1;속성
素質,191,1;종족
;ABL
能力,0,7;Ｃ감각
能力,1,3;Ｖ감각
能力,3,7;Ｂ감각
能力,9,1;친밀
能力,10,2;순종
能力,17,1;레즈っ気
能力,32,1;레즈중독
能力,41,1;화술기능
能力,42,1;身体能力
能力,43,1;교양
能力,50,1;指
能力,53,2;腰
;EXP
経験,22,20;자위経験
;FLAG
フラグ,7,101;服装
フラグ,311,100;開始位置
CSTR,등장작품,Rush Duel

