番号,2526
名前,타니야
呼び名,타니야

;BASE 虎になったシーンがあり、タフなイメージなので아마조네스ペットライガー
基礎,0,2500 ;체력、攻撃力
基礎,1,2400 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족

;Talent
素質,0,1    ;처녀
素質,2,1    ;女性器
素質,7,1    ;키스미경험
素質,10,1   ;気丈
素質,13,1   ;프라이드高い
素質,23,1   ;성적흥미（-1=保守的 1=好奇心）
素質,24,1   ;陽気／陰気（-1=陰気 1=陽気）
素質,25,1   ;일선넘지않음
素質,28,-1  ;マイペース
素質,33,-1  ;수치심（-1=恥薄い 1=恥じらい）
素質,35,1   ;捕食者
素質,40,-1  ;痛みに強い
素質,54,1   ;猫혀
素質,61,1   ;汚臭鈍感
素質,62,1   ;헌신적
素質,70,1   ;쾌감반응（-1=쾌감の否定 1=쾌감に素直）
素質,82,1   ;새드
素質,83,1   ;マゾ
素質,100,1  ;長身
素質,101,0  ;Ｃ감도（-1=鈍感 1=敏感）
素質,102,0  ;Ｖ감도
素質,103,0  ;Ａ감도
素質,104,0  ;Ｂ감도
素質,105,0  ;Ｍ감도
素質,106,1  ;筋肉質
素質,108,1  ;褐色肌
素質,117,1  ;大人
素質,121,1  ;巨乳
素質,131,1  ;듀얼리스트、人間用

;ABL
能力,0,0    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,0    ;친밀
能力,10,0   ;순종
能力,11,1   ;욕망
能力,12,0   ;기교
能力,13,0   ;봉사정신
能力,14,0   ;노출壁
能力,15,2   ;マゾ끼
能力,16,2   ;새드끼
能力,40,0   ;清掃技能
能力,41,0   ;화술기능
能力,42,2   ;신체능력
能力,43,0   ;교양
能力,44,0   ;요리기능

;EXP
経験,42,10   ;고통쾌락経験
経験,43,10   ;嗜虐쾌락経験
経験,74,10   ;運動経験
経験,78,10   ;듀얼経験

;FLAG
フラグ,7,450;타니야っちセット
フラグ,311,100;開始位置,これは変えない
