番号,1955
名前,스케어클로 라이히하트
呼び名,라이히하트

;BASE
基礎,0,1500 ;体力、攻撃力
基礎,1,2100 ;気力、守備力
基礎,5,1500 ;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足

;基本的には0 또는 未記入で未所持、1で所持
;邪魔な部分は消してしまって構わない（女性캐릭터クターの童貞など）

;Talent
素質,1,1    ;童貞
素質,2,2    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,10,1   ;배짱（-1=臆病 1=気丈）
素質,11,1   ;態度（-1=素直 1=反抗的）
素質,12,1   ;応答（-1=大人しい 1=生意気）
素質,13,1   ;プライド（-1=プライド低い 1=プライド高い）
素質,24,1   ;陽気／陰気（-1=陰気 1=陽気）
素質,26,1   ;自己顕示欲（-1=引っ込み思案 1=目立ちたがり）
素質,30,-1   ;貞操（-1=貞操無頓着 1=貞操観念）
素質,32,1   ;抵抗
素質,33,-1   ;수치심（-1=恥薄い 1=恥じらい）
素質,35,1   ;捕食者
素質,40,-1   ;痛覚（-1=痛みに強い 1=痛みに弱い）
素質,50,-1   ;習得（-1=習得遅い 1=習得早い）
素質,61,1   ;汚臭耐性（-2=潔癖症 -1=汚臭敏感 1=汚臭鈍感 2=汚れ無視）
素質,70,1   ;快感応答（-1=快感の否定 1=快感に素直）
素質,81,0   ;성별嗜好（-1=両刀 1= 男嫌い 2=女嫌い 3=人間不信）
素質,100,0  ;体型（-3=小人 -2=幼児体型 -1=小柄体型 1=長身（モデル体系イメージ） 2=大柄 3=巨人）
素質,106,1  ;筋肉質
素質,116,1  ;容姿（-1=醜悪 1=容姿端麗）
素質,117,0  ;年齢（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,120,0  ;体太さ（1=太り気味 2=むちむち 3=むっちり❤ 4=ぽってり 5=運動しろ）
素質,121,-2  ;バストサイズ（-3=虚가슴 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,122,0  ;太ももサイズ（-1=細腿 0=並 1=太腿 2=肉厚腿 3=太ッ腿）
素質,136,1  ;鼓舞
素質,190,2  ;속성（1=光 2=闇 3=地 4=水 5=炎 6=風 7=神）
素質,191,4  ;종족
            ;1=마법사족   2=드래곤족    3=언데드족
            ;4=전사족       5=기계족        6=야수족
            ;7=비행야수족       8=비늘야수족        9=악마족
            ;10=천사족      11=곤충족       12=원소정령족
            ;13=식물족      14=사이킥족 15=사이버스족
            ;16=바다생물족      17=미확인족	    18=
            ;19=            20=환신야수족

;ABL
能力,0,1    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,1    ;親密
能力,10,0   ;従順
能力,11,2   ;욕망
能力,12,0   ;技巧
能力,13,0   ;奉仕精神
能力,14,0   ;露出壁
能力,15,0   ;マゾっ気
能力,16,0   ;サドっ気
能力,17,0   ;레즈っ気
能力,18,0   ;호모っ気
能力,40,0   ;清掃技能
能力,41,0   ;話術技能
能力,42,2   ;身体能力
能力,43,0   ;教養
能力,44,0   ;料理技能

;EXP

;FLAG
フラグ,7,1;服装
フラグ,311,100;開始位置,これは変えない

;服装簡易リスト

;〇汎用
;0=全裸 1=男装 2=女装 4=メイド 106= (ドレス＋王冠)  107=セクシー (巫女服)  112=メイド共通
;114=ロングドレス 119=天使スタイル 121=ガイドさん (キャリアウーマン)  127=ロングドレス+リボン
;128=ミニドレス 132=パジャマ 137= (アカデミア女性共通) 147=現代服A 148=現代服B
;151= (巫女共通)  157= (제알学生共通)  158= (ライダース―ツ)  159= (アカデミア 이외의 学生服) 
;160=現代服C 166=ミニドレス (ストッキング)  167=セーフティーカバー (機械系)  168=全裸ワンピ (氷水) 
;176=現代服D 178=現代服E 179=現代服F 226=白無垢（下着無し）

;〇마법使い系
;101=BMG (마법使いセットミニ)  102=サイマジ (마법使いセットロング)  103=霊使い共通 (마법使いセット帽子なし) 
;104=霊使い共通 (スパッツ＋마법使いセット帽子なし)  105=エレメントヴァルキリー (鎧女汎用？) 
;118=마법使いセット+ゴーグル 187=竜魔導士 (スパッツ＋ブーツ＋마법使いセット帽子有り) 

;〇ほぼ캐릭터クター専用 (遊戯王モンスター) 
;・テーマモンスター（１장のみは제외）/////////////////////
;108=レイちゃん(制服A)  109=ロゼちゃん(制服B) 
;110=ハイネ 111=ヴェール様 141=ジェニー再現
;169=パンテラ 170=マッドラヴ
;183=プラウティ等 (ドレス＋帽子＋ブーツ)  184=フィーナ (マント＋タートルネック＋ブーツ) 
;185=フラーメとリリウス (ジャケット＋ツナギ＋ブーツ)  186=フェルミィ等 (ボディスーツ＋メット) 
;188=ルーシー (ゴーグル＋白衣＋ブラウス＋スカート)  190=レイア 191=フローア
;189=ラム (ヘッドギア＋コンビネゾン)
;200=使徒ネイロイ 201=逆徒ネイロイ 202=乙女イケロス 203=夢魔イケロス
;219=プリティ・ヒロイン 220=リトル・スター  221=リバティ・ドラマチスト 222=メロー・マドンナ
;229=화이트ラビット 230=ドーマウス 231=チェシャ캣 232=화이트バインダー・レッドランサム 233=ハーツクリプター
;・近未来系//////////////////////////////////////////////
;117=マスカレ 120=ハンディ
;・和服系////////////////////////////////////////////////
;143=雪女 224=妲己 225=武部
;・ストーリー系//////////////////////////////////////////
;153=ドランシア
;129=イヴ (イヴリース)  130=リース
;135= (非戦闘フルル)  136= (フェリジット) 150= (キット)
;・その他////////////////////////////////////////////////
;122=ヒュプノシスター 123=데몬テイマー 124=月光白兎 (NOPUNKも可能) 
;140=繋ぎ手ちゃん衣装 142=バルキリー衣装
;146=竜角ちゃん 154=勇者様 155= (アルトリア)  156= (ビッグバンガール) 
;165= (ヴェーラー)  171=フギン 172=ストレナエ 173=キューティア
;174=マジガール 175=エトランゼ 177=クラーク 181=ダルク
;204=사이버스・ウィッチ 209=ポワソニエル・ド・누밸즈 210=白銀の城の執事 アリアス
;211=펜듈럼・ウィッチ 212=聖菓使クーベル 214=マナ 216=お注射天使リリー 217=육화精ボタン
;218=육화のひとひら＆しらひめ  223=マネキン캣  228=ビッグコア（ティタニューム）
;234=ア＝バオ・ア・クゥー

;〇ほぼ캐릭터クター専用 (듀얼리스트) 
;161= (ドロワさん)  162= (エレナ)  163= (アリサ)  164= (カーリー)  192=孔雀舞 193=川井静香
;194=ミスティ 195=アユ 196=真澄 197=オルガ 213=レベッカ

;〇ほぼ캐릭터クター専用 (外部者) 
;144=信心深きコットン衣装 145=藤ちょこ版ザーディクリカ 180=(チュリン)
;199=天災デドダム 205=「戦鬼」の頂点 ベートーベン
;206=「使命」の頂点 グレイテスト・グレート 207=「俺獅」の頂点 ライオネル、「狡智」の頂点 レデイオ・ローゼス
;208=「呪怨」の頂点 サスペンス 215=ジャック・ザ・リッパー (Fate/Apocrypha) 227=解体인형ジェニー（ヘッドドレス付きミニドレス）
;235=Ｓ級宇宙アダムスキー

;〇テーマモンスター系
;113=イビルツイン共通(사이버스タイツ＋スカート)  115=蟲惑魔共通 116=첩자共通 125=LL共通かも
;126=ロリうらら 131=キトカロス (ティアラ共通)  133= (エクソシスター共通 (ソフィア以外) ) 
;134= (みかんこ共通)  (巫女共通)  138=月光舞獅子姫(月光虎型共通？)  139=ハーピィ共通
;149=뱀파이어 152= (ダイノ)  168=全裸ワンピ (氷水)  182=ストライニャー等 (ぴっちりタイツ＋ブーツ) 
;198=デュエル・マスターズTCG 神アート COLORFUL＊SNOW

;〇仕事着セット
;500=バニーガールセット 501=メイドセット 501=チャイナセット 501=しましま軍服セット
;504=마법少女セット 505=巫女服セット 506=コンビニバイト 510=スーパー店員

;〇補足
;パンツは省略
;現代服A：リボン、キャミソール、スポブラ、スパッツ、靴下、靴
;現代服B：帽子、チューブトップ、ワンピース、靴下、靴
;現代服C：リボン、ロングシャツ、スポブラ、ミニスカート、靴下、靴
;現代服D：セーター、ロングズボン、靴下、靴
;現代服E：ワンピース、ブラジャー、靴下、靴
;現代服F：ブラウス、ブラジャー、スカート、ストッキング、靴
