番号,2671,
名前,M.A. 잉그리트
呼び名,잉그리트,
;BASE
基礎,0,2200;체력
基礎,1,1700;기력
基礎,5,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,1;태도
素質,12,1;반응
素質,13,1;프라이드
素質,117,-2;연령
素質,25,1;一線超えない
素質,30,1;정조
素質,34,1;弱味
素質,40,1;痛みに弱い
素質,50,1;취득早い
素質,61,1;악취둔감
素質,57,1;おもらし癖
素質,121,-1;가슴사이즈
素質,131,1;듀얼리스트
素質,195,1;所属（1=アカデミア 2=その他の学校）
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,2;친밀
能力,10,1;순종
能力,11,0;욕망
能力,12,1;기교
能力,13,2;봉사精神
能力,14,0;노출증
能力,15,0;마조끼
能力,16,0;새드끼
能力,17,0;레즈끼
能力,40,0;清掃技能
能力,41,1;화술기능
能力,42,0;신체능력
能力,43,2;교양
能力,44,0;요리기능
;EXP
;FLAG
フラグ,7,160;服装
フラグ,311,100;開始位置
