番号,4871
名前,로렌티나
呼び名,스펙터

;BASE
基礎,0,1800 ;체력、攻撃力
基礎,1,2000 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족

;基本的には0 또는 未記入で未所持、1で所持
;邪魔な部分は消してしまって構わない（女性캐릭터クターの童貞など）

;Talent
素質,0,2    ;처녀（1= 처녀 2=再生처녀）
素質,2,1    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,10,1   ;배짱（-1=臆病 1=気丈）
素質,12,1   ;応答（-1=大人しい 1=生意気）
素質,20,0   ;自制心
素質,23,1   ;性的興味（-1=保守的 1=好奇心）
素質,25,0   ;一線越えない
素質,31,1   ;自己愛（-1=抑圧、コマンドを実行しにくい 1=解放、마조っ気が上げやすい）
素質,33,-1   ;수치심（-1=恥薄い 1=恥じらい）
素質,35,1   ;捕食者
素質,40,-1   ;痛覚（-1=痛みに強い 1=痛みに弱い）
素質,41,1   ;濡れやすさ（-1=濡れにくい 1=濡れやすい）
素質,51,1   ;器用な指
素質,56,1   ;薬毒耐性
素質,70,1   ;快感応答（-1=快感の否定 1=快感に素直）
素質,80,1   ;倒錯的、SM系조교の효과が高い
素質,81,-1   ;성별嗜好（-1=両刀 1= 男嫌い 2=女嫌い 3=人間不信）
素質,100,0  ;体型（-3=小人 -2=幼児体型 -1=小柄体型 1=長身（モデル体系イメージ） 2=大柄 3=巨人）
素質,116,1  ;容姿（-1=醜悪 1=容姿端麗）
素質,117,1  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,121,0  ;가슴사이즈（-3=虚가슴 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,122,0  ;太ももサイズ（-1=細腿 0=並 1=太腿 2=肉厚腿 3=太ッ腿）
素質,128,0  ;お尻サイズ（-1=貧尻 0=並尻 1=安産型 2=デカ尻 3=質量兵器）
素質,130,1  ;회복速度（-1=회복遅い 1=회복早い）
素質,140,2;外部者（カード作品外）
素質,141,1  ;狂気
素質,144,1  ;禁断の知識
素質,190,4  ;속성（1=光 2=闇 3=地 4=水 5=炎 6=風 7=神）
素質,191,16  ;종족
            ;1=마법사족   2=드래곤족    3=언데드족
            ;4=전사족       5=기계족        6=야수족
            ;7=비행야수족       8=비늘야수족        9=악마족
            ;10=천사족      11=곤충족       12=원소정령족
            ;13=식물족      14=사이킥족 15=사이버스족
            ;16=바다생물족      17=미확인족	    18=
            ;19=            20=환신야수족

;ABL
能力,0,0    ;Ｃ감각
能力,1,2    ;Ｖ감각
能力,2,2    ;Ａ감각
能力,3,2    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,2    ;친밀
能力,10,0   ;従順
能力,11,2   ;욕망
能力,12,3   ;기교
能力,13,0   ;봉사精神
能力,14,0   ;노출증
能力,15,0   ;마조っ気
能力,16,2   ;새드っ気
能力,17,0   ;레즈っ気
能力,18,0   ;호모っ気
能力,40,0   ;清掃技能
能力,41,0   ;話術技能
能力,42,3   ;身体能力
能力,43,2   ;교양
能力,44,0   ;料理技能

;EXP
経験,0,20    ;Ｃ経験
経験,1,50    ;Ｖ経験
経験,2,50    ;Ａ経験
経験,3,30    ;Ｂ経験
経験,10,20   ;절정経験
経験,28,50   ;道具使用経験
経験,30,30   ;薬物経験
経験,42,50   ;苦痛쾌락経験
経験,50,50   ;조교経験
経験,53,50   ;異常経験
経験,54,30   ;Ｖ拡張経験
経験,55,30   ;Ａ拡張経験
経験,56,30   ;緊縛経験

;FLAG
フラグ,7,113;服装
フラグ,311,100;開始位置,これは変えない
CSTR,등장작품,アークナイツ
