番号,1410,
名前,몽마경의 사도 - 네이로이,
呼び名,사도 네이로이,
;BASE
基礎,0,1000;体力
基礎,1,1000;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;処女
素質,2,1;성별
素質,7,1;キス未経験
素質,12,1;応答
素質,14,-1;デレデレ
素質,23,-1;性的興味
素質,24,1;陽気
素質,33,-1;羞恥心
素質,100,-1;体型
素質,101,1;Ｃ感度
素質,102,1;Ｖ感度
素質,121,-2;バストサイズ
素質,127,1;天使の羽
素質,117,-1;年齢
素質,190,1;光
素質,191,10;天使
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,3;親密
能力,10,0;従順
能力,11,1;욕망
能力,12,1;技巧
能力,13,0;奉仕精神
能力,14,0;露出癖
能力,15,0;マゾっ気
能力,16,0;サドっ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,2;話術技能
能力,42,0;身体能力
能力,43,1;教養
能力,44,0;料理技能
;EXP
経験,22,20;자위経験
;FLAG
フラグ,7,200;服装
フラグ,311,100;開始位置(これは変えない)
