番号,1815,
名前,가스타의 무녀 윈다
呼び名,윈다,
;BASE
基礎,0,1000;体力
基礎,1,1400;気力
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,-1;態度
素質,117,0;연령
素質,20,1;自制心
素質,23,1;性的興味
素質,24,1;陽気／陰気,
素質,32,1;抵抗
素質,40,-1;痛みに強い
素質,60,1;자위しやすい
素質,71,1;中毒しやすい
素質,100,0;体型
素質,101,1;C感度
素質,190,6;風
素質,191,14;サイキック
;ABL
能力,0,3;C감각
能力,1,1;V감각
能力,2,0;A감각
能力,3,1;B감각
能力,9,2;친밀
能力,10,2;従順
能力,11,1;욕망
能力,12,0;기교
能力,13,1;奉仕精神
能力,14,0;露出壁
能力,15,0;마조っ気
能力,16,0;새드っ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,2;話術技能
能力,42,0;身体能力
能力,43,1;교양
能力,44,2;料理技能
;EXP
経験,22,30;자위経験
;FLAG
フラグ,7,103;服装
フラグ,311,100;開始位置(これは変えない)
