番号,1833,
名前,엘 섀도르 웬디고
呼び名,웬디고,
;BASE
基礎,0,1500;체력
基礎,1,1000;기력
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,12,-1;応答
素質,117,-2;연령
素質,21,1;無関心
素質,22,1;感情乏しい
素質,24,-1;陽気/陰気
素質,31,-1;抑圧
素質,50,1;習得早い
素質,71,1;중독しやすい
素質,86,1;소악마
素質,100,-1;体型
素質,121,-1;貧乳
素質,125,1;無機物
素質,134,1;月光浴
素質,190,6;風
素質,191,14;사이킥
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,0;친밀
能力,10,1;従順
能力,11,1;욕망
能力,12,0;기교
能力,13,1;봉사精神
能力,14,0;노출증
能力,15,0;마조っ気
能力,16,0;새드っ気
能力,17,1;레즈っ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,2;身体能力
能力,43,3;교양
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,103;服装
フラグ,311,100;開始位置
