番号,1821,
名前,영수 조종사 웬
呼び名,웬디,
;BASE
基礎,0,1500;体力
基礎,1,1000;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;処女
素質,2,1;성별
素質,7,1;キス未経験
素質,12,-1;応答
素質,117,-2;年齢
素質,22,1;感情乏しい
素質,23,1;性的興味
素質,24,-1;陽気/陰気
素質,27,1;無知
素質,30,-1;貞操
素質,33,1;恥じらい
素質,50,1;習得早い
素質,71,1;中毒しやすい
素質,86,1;中毒しやすい
素質,100,-1;体型
素質,121,-1;小悪魔
素質,190,6;風
素質,191,14;サイキック
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,0;親密
能力,10,1;従順
能力,11,2;욕망
能力,12,0;技巧
能力,13,1;奉仕精神
能力,14,0;露出壁
能力,15,0;マゾっ気
能力,16,0;サドっ気
能力,17,1;레즈っ気
能力,40,0;清掃技能
能力,41,1;話術技能
能力,42,1;身体能力
能力,43,2;教養
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,103;服装
フラグ,311,100;開始位置
