番号,2142,
名前,데모네 바르모니카,
呼び名,데모네,
;BASE
基礎,0,1200;체력
基礎,1,2100;기력
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,1;態度
素質,12,1;おとなしい
素質,14,1;ツンデレ
素質,24,-1;陰気
素質,50,1;習得
素質,62,1;献身的
素質,70,1;快感応答
素質,100,-2;体型
素質,117,-2;연령
素質,121,-2;가슴사이즈
素質,127,2;悪魔の羽
素質,123,1;角
素質,190,1;光
素質,191,9;悪魔
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,1;친밀
能力,10,1;従順
能力,11,0;욕망
能力,12,0;기교
能力,13,1;봉사精神
能力,14,0;노출증
能力,15,0;마조っ気
能力,16,0;새드っ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,0;身体能力
能力,43,2;교양
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,119;服装
フラグ,311,100;開始位置(これは変えない)
