番号,1264,
名前,사요 시구레
呼び名,시구레,
;BASE
基礎,0,1000;체력
基礎,1,1800;기력
基礎,5,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,1;反抗的
素質,12,-1;大人しい
素質,117,-2;연령
素質,23,-1;保守的
素質,24,-1;陰気
素質,27,1;무지
素質,51,1;솜씨좋은손가락
素質,70,1;쾌감に素直
素質,80,1;도착적
素質,100,-2;체형
素質,121,-1;가슴사이즈
素質,125,2;특수体質
素質,134,1;月光浴
素質,190,6;風
素質,191,3;언데드
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,1;친밀
能力,10,2;순종
能力,11,0;욕망
能力,12,1;기교
能力,13,1;봉사精神
能力,14,0;노출증
能力,15,0;마조끼
能力,16,0;새드끼
能力,17,0;레즈끼
能力,40,1;清掃技能
能力,41,0;화술기능
能力,42,0;신체능력
能力,43,1;교양
能力,44,1;요리기능
;EXP
;FLAG
フラグ,7,126;服装
フラグ,311,100;開始位置(これは変えない)
