番号,4972,
名前,항공모함 임플래커블,
呼び名,임플래커블,
;BASE
基礎,0,1800;体力
基礎,1,2800;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,10,1;気丈
素質,23,1;好奇心
素質,31,1;解放
素質,33,-1;恥薄い
素質,35,1;捕食者
素質,40,-1;痛みに強い
素質,41,1;濡れやすい
素質,42,1;ポルチオ快感
素質,50,1;習得早い
素質,51,1;器用な指
素質,52,1;혀使い
素質,61,2;汚れ無視
素質,70,1;快感に素直
素質,71,1;中毒しやすい
素質,80,1;倒錯的
素質,86,1;小悪魔
素質,92,1;魅力
素質,93,1;魅惑
素質,100,1;長身
素質,101,1;Ｃ敏感
素質,102,1;Ｖ敏感
素質,103,1;Ａ敏感
素質,104,1;Ｂ敏感
素質,105,1;Ｍ敏感
素質,121,2;爆乳
素質,122,1;太腿
素質,128,1;安産型
素質,130,1;回復早い
素質,136,1;鼓舞
素質,140,2;外部者（カード作品外）
素質,144,1;禁断の知識
素質,190,4;물속성
素質,191,5;기계족
;ABL
能力,0,3;C감각
能力,1,3;V감각
能力,2,3;A감각
能力,3,3;B감각
能力,4,3;M감각
能力,9,0;親密
能力,10,0;従順
能力,11,3;욕망
能力,12,5;技巧
能力,13,0;奉仕精神
能力,14,2;노출증
能力,15,2;マゾっ気
能力,16,2;サドっ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,5;話術技能
能力,42,3;身体能力
能力,43,5;教養
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,305;服装
フラグ,311,100;開始位置(これは変えない)

CSTR,등장작품,アズールレーン

