番号,4973,
名前,전함 퀸 엘리자베스,
呼び名,Q. 엘리자베스,
;BASE
基礎,0,2000;체력
基礎,1,2000;기력
基礎,5,1500;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,12,1;生意気
素質,13,1;プライド高い
素質,14,1;ツンデレ
素質,26,1;目立ちたがり
素質,30,1;貞操観念
素質,31,1;解放
素質,33,1;恥じらい
素質,40,-1;痛みに強い
素質,61,-1;汚臭敏感
素質,71,1;中毒しやすい
素質,78,1;雑魚クリ
素質,92,1;魅力
素質,94,1;謎の魅力
素質,100,-1;小柄体型
素質,101,1;Ｃ敏感
素質,104,1;Ｂ敏感
素質,105,1;Ｍ敏感
素質,121,-2;絶壁
素質,122,0;並腿
素質,128,0;並尻
素質,136,1;鼓舞
素質,140,2;外部者（カード作品外）
素質,145,1;人気
素質,190,4;물속성
素質,191,5;기계족
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,4,0;M감각
能力,9,0;친밀
能力,10,0;従順
能力,11,0;욕망
能力,12,0;기교
能力,13,0;봉사精神
能力,14,0;노출증
能力,15,0;마조っ気
能力,16,0;새드っ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,3;話術技能
能力,42,3;身体能力
能力,43,4;교양
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,106;服装
フラグ,311,100;開始位置(これは変えない)

CSTR,등장작품,アズールレーン

