番号,1062
名前,왈큐레 시그룬
呼び名,시그룬
;BASE
基礎,0,2200 ;체력、攻撃力
基礎,1,2400 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;만족
;Talent
素質,0,1    ;처녀（1= 처녀 2=再生처녀）
素質,2,1    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,10,1   ;배짱（-1=臆病 1=気丈）
素質,11,1   ;態度（-1=素直 1=反抗的）
素質,13,1   ;프라이드（-1=프라이드低い 1=프라이드高い）
素質,20,1   ;自制心
素質,30,1   ;정조（-1=정조無頓着 1=정조観念）
素質,32,1   ;抵抗
素質,41,1   ;濡れやすさ（-1=濡れにくい 1=濡れやすい）
素質,61,-2   ;汚臭耐性（-2=潔癖症 -1=汚臭敏感 1=汚臭鈍感 2=汚れ無視）
素質,70,-1   ;快感応答（-1=快感の否定 1=快感に素直）
素質,72,1   ;即堕ち（1=即堕ち 2=雑魚雌）
素質,80,1   ;도착적、SM系조교の효과가 高い
素質,100,1  ;長身
素質,102,1  ;Ｖ감도
素質,103,1  ;Ａ감도
素質,106,1  ;筋肉質
素質,117,1  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,121,2  ;가슴사이즈（-3=虚가슴 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,136,1  ;鼓舞
素質,190,1  ;光
素質,191,10  ;天使
;ABL
能力,0,2    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,2    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,0    ;친밀
能力,10,0   ;従順
能力,11,1   ;욕망
能力,12,0   ;기교
能力,13,0   ;봉사精神
能力,14,0   ;노출증
能力,15,1   ;마조っ気
能力,16,0   ;새드っ気
能力,17,0   ;레즈っ気
能力,18,0   ;호모っ気
能力,40,0   ;清掃技能
能力,41,2   ;話術技能
能力,42,3   ;身体能力
能力,43,3   ;교양
能力,44,0   ;料理技能
;EXP
;FLAG
フラグ,7,142;服装
フラグ,311,100;開始位置,これは変えない
