番号,1063
名前,왈큐레 에르다
呼び名,에르다
;BASE
基礎,0,2000 ;体力、攻撃力
基礎,1,2200 ;気力、守備力
基礎,5,1500 ;사정
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1    ;처녀
素質,2,1    ;성별
素質,7,1    ;키스미경험
素質,10,1   ;気丈
素質,13,1   ;プライド高い
素質,21,1   ;無関心
素質,23,-1   ;保守的
素質,30,1   ;貞操観念
素質,33,-1   ;恥薄い
素質,40,-1   ;痛みに強い
素質,71,1   ;中毒しやすい
素質,100,1  ;長身
素質,103,1  ;Ａ感度
素質,106,1  ;筋肉質
素質,117,1  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,121,1  ;가슴사이즈（-3=虚가슴 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,190,1  ;光
素質,191,10  ;천사족
;ABL
能力,0,1    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,1    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,1    ;친밀
能力,10,1   ;従順
能力,11,1   ;욕망
能力,12,1   ;기교
能力,13,0   ;奉仕精神
能力,14,0   ;露出壁
能力,15,0   ;마조っ気
能力,16,1   ;새드っ気
能力,17,0   ;레즈っ気
能力,18,0   ;호모っ気
能力,40,1   ;清掃技能
能力,41,1   ;話術技能
能力,42,3   ;身体能力
能力,43,2   ;교양
能力,44,1   ;料理技能
;EXP
;FLAG
フラグ,7,142;服装
フラグ,311,100;開始位置,これは変えない
