番号,2362,
名前,엑스큐티 페르미
呼び名,페르미,
;BASE
基礎,0,1800;체력
基礎,1,500;기력
基礎,5,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,-1;素直
素質,23,-1;성적흥미
素質,24,1;陽気
素質,31,-1;抑圧
素質,50,1;習得早い
素質,61,1;악취둔감
素質,70,1;쾌감に素直
素質,81,-1;両刀
素質,86,1;소악마
素質,100,0;체형
素質,121,1;가슴사이즈
素質,117,0;연령
素質,140,1;외부자
素質,190,1;光
素質,191,10;※本来は갤럭시族ですが無いので便宜上は천사족扱い
;ABL
能力,0,0;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,10,1;순종
能力,16,1;새드끼
能力,40,1;清掃技能
能力,41,1;화술기능
能力,42,1;신체능력
能力,43,1;교양
能力,44,0;요리기능
;EXP
経験,22,15;자위経験
;FLAG
フラグ,7,186;服装
フラグ,311,100;開始位置
CSTR,등장작품,Rush Duel

