番号,1094
名前,스타더스트 트레일
呼び名,트레일
 
;BASE
基礎,체력,500;체력
基礎,기력,2000;기력
基礎,사정,1500;사정
基礎,발기,1500;발기
基礎,무드,1500;무드
基礎,이성,1000;이성
基礎,분노,1000;분노
基礎,만족,1000;만족
;Talent
素質,처녀,1;처녀
素質,성별,1;女性
素質,키스미경험,1;키스미경험
素質,배짱,1;気丈
素質,감정부족함,1;感情乏しい
素質,일선넘지않음,1;일선넘지않음
素質,정조,1;정조観念
素質,저항,1;저항
素質,수치심,1;恥じらい
素質,약독내성,1;약독내성
素質,헌신적,1;헌신적
素質,쾌감반응,-1;쾌감の否定
素質,매혹,1;매혹
素質,용모,1;용모端麗
素質,연령,-1;十台
素質,가슴사이즈,1;巨乳
素質,뿔이남,1;角
素質,날개,1;날개
素質,월광욕,1;月光浴
素質,속성,1;빛속성
素質,종족,2;드래곤족
;ABL
能力,친밀,2;친밀
能力,순종,2;순종
能力,봉사정신,1;봉사精神
能力,신체능력,1;신체능력
能力,교양,2;교양
;EXP
;FLAG
フラグ,7,114;服装
フラグ,311,100;開始位置
