番号,1098
名前,엘리멘틀 히어로 버스트 레이디
呼び名,버스트 레이디

;BASE
基礎,0,1200 ;체력、攻撃力
基礎,1,800 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족

;Talent
素質,0,1    ;처녀
素質,2,1    ;女ァ…
素質,7,1    ;키스미경험
素質,10,1   ;気丈
素質,13,1   ;프라이드高い
素質,33,-1  ;恥薄い
素質,40,-1  ;痛みに強い
素質,100,1  ;長身
素質,117,1  ;大人
素質,121,1  ;巨乳
素質,122,1  ;太腿
素質,136,1  ;鼓舞
素質,190,5  ;炎
素質,191,4  ;전사족

;ABL
能力,0,0    ;Ｃ감각
能力,1,1    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,0    ;친밀
能力,10,0   ;순종
能力,11,1   ;욕망
能力,12,2   ;기교
能力,13,0   ;봉사정신
能力,14,1   ;노출壁
能力,15,0   ;マゾ끼
能力,16,1   ;새드끼
能力,17,0   ;레즈끼
能力,40,1   ;清掃技能
能力,41,0   ;화술기능
能力,42,2   ;신체능력
能力,43,1   ;교양
能力,44,2   ;요리기능

;FLAG
フラグ,7,182;服装
フラグ,311,100;開始位置,これは変えない
