番号,1527
名前,현람와려 바를룬
呼び名,바를룬

;BASE
基礎,0,1000 ;체력、攻撃力
基礎,1,3000 ;기력、守備力
基礎,5,1500 ;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족

;基本的には0または未記入で未所持、1で所持
;邪魔な部分は消してしまって構わない（女性캐릭터クターの동정など）

;Talent
素質,0,1    ;처녀（1= 처녀 2=再生처녀）
素質,2,1    ;성별,(1=女性器 2=男性器 3=ふたなり)
素質,7,1    ;키스미경험
素質,11,1   ;태도（-1=素直 1=反抗的）
素質,24,-1   ;陽気／陰気（-1=陰気 1=陽気）
素質,28,-1   ;ペース配分（-1=マイペース 1=そそっかしい）
素質,30,-1   ;정조（-1=정조無頓着 1=정조観念）
素質,33,-1   ;수치심（-1=恥薄い 1=恥じらい）
素質,35,1   ;捕食者
素質,40,-1   ;통각（-1=痛みに強い 1=痛みに弱い）
素質,41,1   ;젖기쉬움정도（-1=濡れにくい 1=濡れやすい）
素質,53,1   ;針さばき
素質,61,1   ;악취내성（-2=潔癖症 -1=汚臭敏感 1=汚臭鈍感 2=汚れ無視）
素質,80,1   ;도착적、SM系조교の효과が高い
素質,81,-1   ;성별嗜好（-1=両刀 1= 男嫌い 2=女嫌い 3=人間不信）
素質,94,1   ;謎の매력   なんか雨ってテンション上がるよね
素質,100,2  ;체형（-3=小人 -2=幼児체형 -1=小柄체형 1=長身（モデル体系イメージ） 2=大柄 3=巨人）
素質,101,-1  ;Ｃ감도（-1=鈍感 1=敏感）
素質,102,-1  ;Ｖ감도
素質,103,-1  ;Ａ감도
素質,104,-1  ;Ｂ감도
素質,105,-1  ;Ｍ감도
素質,117,1  ;연령（-2=子供 -1=学生 0=若者 1=大人 2=熟年）
素質,120,0  ;体太さ（1=太り気味 2=むちむち 3=むっちり❤ 4=ぽってり 5=運動しろ）
素質,121,-2  ;가슴사이즈（-3=虚胸 -2=絶壁 -1=貧乳 0=並乳 1=巨乳 2=爆乳 3=ウシ乳）
素質,122,0  ;허벅지사이즈（-1=細腿 0=並 1=太腿 2=肉厚腿 3=太ッ腿）
素質,128,0  ;엉덩이사이즈（-1=貧尻 0=並尻 1=安産型 2=デカ尻 3=質量兵器）
素質,125,-2  ;특수体質（-2=エネルギー体 -1=슬라임体 1=硬質体 2=霊体）
素質,190,6  ;속성（1=光 2=闇 3=地 4=水 5=炎 6=風 7=神）
素質,191,12  ;종족
            ;1=마법사족   2=드래곤족    3=언데드족
            ;4=전사족       5=기계족        6=야수족
            ;7=비행야수족       8=비늘야수족        9=악마족
            ;10=천사족      11=곤충족       12=원소정령족
            ;13=식물족      14=사이킥족 15=사이버스족
            ;16=바다생물족      17=미확인족	    18=
            ;19=            20=환신야수족
素質,195,0  ;所属（1=アカデミア 2=その他の学校）

;ABL
能力,0,0    ;Ｃ감각
能力,1,0    ;Ｖ감각
能力,2,0    ;Ａ감각
能力,3,0    ;Ｂ감각
能力,4,0    ;Ｍ감각
能力,9,0    ;친밀
能力,10,0   ;순종
能力,11,0   ;욕망
能力,12,0   ;기교
能力,13,0   ;봉사정신
能力,14,0   ;노출壁
能力,15,0   ;マゾ끼
能力,16,0   ;새드끼
能力,17,0   ;레즈끼
能力,18,0   ;호모끼
能力,40,0   ;清掃技能
能力,41,0   ;화술기능
能力,42,0   ;신체능력
能力,43,0   ;교양
能力,44,0   ;요리기능

;EXP

;FLAG
フラグ,7,0;服装
フラグ,311,100;開始位置,これは変えない
