番号,1647,
名前,검은 숲의 마녀
呼び名,마녀,
;BASE
基礎,0,1000;체력
基礎,1,1000;기력
基礎,5,1500;사정
基礎,10,1500;무드
基礎,11,1000;이성
基礎,12,1000;분노
基礎,13,1000;만족
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,10,-1;臆病
素質,11,-1;태도
素質,12,-1;大人しい
素質,117,1;연령
素質,31,1;자기애
素質,33,-1;수치심
素質,40,1;痛みに弱い
素質,51,1;器用な指
素質,100,0;체형
素質,101,1;Ｃ감도
素質,121,0;가슴사이즈
素質,190,2;光
素質,191,1;悪魔
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,0;B감각
能力,9,1;친밀
能力,10,1;순종
能力,11,1;욕망
能力,12,0;순종
能力,13,1;봉사精神
能力,14,0;노출증
能力,15,0;마조っ気
能力,16,0;새드っ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,0;화술기능
能力,42,0;身体能力
能力,43,1;교양
能力,44,0;料理技能
;EXP
;FLAG
フラグ,7,127;服装
フラグ,311,100;開始位置(これは変えない)
