番号,1629,
名前,용각의 수렵자
呼び名,용각,
;BASE
基礎,0,2300;体力
基礎,1,1000;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,-1;態度
素質,12,-1;大人しい
素質,13,-1;プライド
素質,117,1;年齢
素質,21,1;無関心
素質,22,1;感情乏しい
素質,23,1;性的興味
素質,24,-1;陰気
素質,30,1;貞操
素質,34,1;弱み
素質,40,-1;痛みに強い
素質,50,-1;習得遅い
素質,61,2;潔癖症
素質,70,-1;快感応答
素質,100,1;体型
素質,103,1;A感度
素質,121,1;バストサイズ
素質,123,1;角
素質,130,-1;回復遅い
素質,190,2;闇
素質,191,2;전사족？
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,2;A감각
能力,3,1;B감각
能力,9,0;親密
能力,10,2;従順
能力,11,0;욕망
能力,12,0;技巧
能力,13,2;奉仕精神
能力,14,0;露出壁
能力,15,0;マゾっ気
能力,16,0;サドっ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,2;身体能力
能力,43,2;教養
能力,44,0;料理技能
;EXP
経験,42,1;苦痛快楽経験
経験,43,1;嗜虐快楽経験
;FLAG
フラグ,7,146;服装
フラグ,311,100;開始位置
